RM1,RM2,RT1,RT2,T,VM1,VM2,AM1,AM2
29277.2,9983.08,29468,10000,10.532,2758.42,333.652,0.193158,-2.17601
29277.8,9983.15,29467.8,10000,10.5322,2758.42,333.651,0.191626,-2.15875
29278.3,9983.22,29467.6,10000,10.5324,2758.42,333.651,0.190099,-2.14155
29278.9,9983.28,29467.4,10000,10.5326,2758.42,333.651,0.188579,-2.12442
29279.4,9983.35,29467.2,10000,10.5328,2758.42,333.65,0.187064,-2.10736
29280,9983.42,29467,10000,10.533,2758.42,333.65,0.185556,-2.09037
29280.5,9983.48,29466.8,10000,10.5332,2758.42,333.649,0.184054,-2.07345
29281.1,9983.55,29466.6,10000,10.5334,2758.42,333.649,0.182558,-2.0566
29281.6,9983.62,29466.4,10000,10.5336,2758.42,333.648,0.181068,-2.03981
29282.2,9983.68,29466.2,10000,10.5338,2758.42,333.648,0.179584,-2.0231
29282.7,9983.75,29466,10000,10.534,2758.42,333.648,0.178106,-2.00645
29283.3,9983.82,29465.8,10000,10.5342,2758.42,333.647,0.176635,-1.98987
29283.8,9983.88,29465.6,10000,10.5344,2758.42,333.647,0.175169,-1.97336
29284.4,9983.95,29465.4,10000,10.5346,2758.42,333.646,0.17371,-1.95692
29284.9,9984.02,29465.2,10000,10.5348,2758.42,333.646,0.172256,-1.94055
29285.5,9984.08,29465,10000,10.535,2758.42,333.646,0.170809,-1.92425
29286,9984.15,29464.8,10000,10.5352,2758.42,333.645,0.169368,-1.90801
29286.6,9984.22,29464.6,10000,10.5354,2758.42,333.645,0.167933,-1.89185
29287.1,9984.28,29464.4,10000,10.5356,2758.42,333.645,0.166504,-1.87575
29287.7,9984.35,29464.2,10000,10.5358,2758.42,333.644,0.165082,-1.85973
29288.2,9984.42,29464,10000,10.536,2758.42,333.644,0.163665,-1.84377
29288.8,9984.48,29463.8,10000,10.5362,2758.42,333.643,0.162254,-1.82788
29289.3,9984.55,29463.6,10000,10.5364,2758.42,333.643,0.16085,-1.81205
29289.9,9984.62,29463.4,10000,10.5366,2758.42,333.643,0.159451,-1.7963
29290.4,9984.68,29463.2,10000,10.5368,2758.42,333.642,0.158059,-1.78062
29291,9984.75,29463,10000,10.537,2758.42,333.642,0.156673,-1.765
29291.6,9984.82,29462.8,10000,10.5372,2758.42,333.642,0.155293,-1.74946
29292.1,9984.88,29462.6,10000,10.5374,2758.42,333.641,0.153919,-1.73398
29292.7,9984.95,29462.4,10000,10.5376,2758.42,333.641,0.152551,-1.71857
29293.2,9985.02,29462.2,10000,10.5378,2758.42,333.641,0.15119,-1.70323
29293.8,9985.08,29462,10000,10.538,2758.42,333.64,0.149834,-1.68796
29294.3,9985.15,29461.8,10000,10.5382,2758.42,333.64,0.148485,-1.67276
29294.9,9985.22,29461.6,10000,10.5384,2758.42,333.64,0.147141,-1.65762
29295.4,9985.28,29461.4,10000,10.5386,2758.42,333.639,0.145804,-1.64256
29296,9985.35,29461.2,10000,10.5388,2758.42,333.639,0.144473,-1.62756
29296.5,9985.42,29461,10000,10.539,2758.42,333.639,0.143148,-1.61263
29297.1,9985.48,29460.8,10000,10.5392,2758.42,333.638,0.141829,-1.59778
29297.6,9985.55,29460.6,10000,10.5394,2758.42,333.638,0.140516,-1.58299
29298.2,9985.62,29460.4,10000,10.5396,2758.42,333.638,0.139209,-1.56827
29298.7,9985.68,29460.2,10000,10.5398,2758.42,333.637,0.137908,-1.55361
29299.3,9985.75,29460,10000,10.54,2758.42,333.637,0.136614,-1.53903
29299.8,9985.82,29459.8,10000,10.5402,2758.42,333.637,0.135325,-1.52451
29300.4,9985.88,29459.6,10000,10.5404,2758.42,333.636,0.134043,-1.51007
29300.9,9985.95,29459.4,10000,10.5406,2758.42,333.636,0.132767,-1.49569
29301.5,9986.02,29459.2,10000,10.5408,2758.42,333.636,0.131497,-1.48138
29302,9986.08,29459,10000,10.541,2758.42,333.636,0.130233,-1.46714
29302.6,9986.15,29458.8,10000,10.5412,2758.42,333.635,0.128975,-1.45297
29303.1,9986.22,29458.6,10000,10.5414,2758.42,333.635,0.127723,-1.43887
29303.7,9986.28,29458.4,10000,10.5416,2758.42,333.635,0.126477,-1.42484
29304.2,9986.35,29458.2,10000,10.5418,2758.42,333.634,0.125238,-1.41087
29304.8,9986.42,29458,10000,10.542,2758.42,333.634,0.124004,-1.39698
29305.3,9986.48,29457.8,10000,10.5422,2758.42,333.634,0.122777,-1.38315
29305.9,9986.55,29457.6,10000,10.5424,2758.42,333.634,0.121555,-1.36939
29306.4,9986.62,29457.4,10000,10.5426,2758.42,333.633,0.12034,-1.3557
29307,9986.68,29457.2,10000,10.5428,2758.42,333.633,0.119131,-1.34208
29307.5,9986.75,29457,10000,10.543,2758.42,333.633,0.117928,-1.32853
29308.1,9986.82,29456.8,10000,10.5432,2758.42,333.633,0.116731,-1.31505
29308.7,9986.89,29456.6,10000,10.5434,2758.42,333.632,0.11554,-1.30163
29309.2,9986.95,29456.4,10000,10.5436,2758.42,333.632,0.114356,-1.28829
29309.8,9987.02,29456.2,10000,10.5438,2758.42,333.632,0.113177,-1.27501
29310.3,9987.09,29456,10000,10.544,2758.42,333.632,0.112005,-1.2618
29310.9,9987.15,29455.8,10000,10.5442,2758.42,333.631,0.110839,-1.24866
29311.4,9987.22,29455.6,10000,10.5444,2758.42,333.631,0.109678,-1.23559
29312,9987.29,29455.4,10000,10.5446,2758.42,333.631,0.108524,-1.22259
29312.5,9987.35,29455.2,10000,10.5448,2758.42,333.631,0.107376,-1.20966
29313.1,9987.42,29455,10000,10.545,2758.42,333.63,0.106234,-1.19679
29313.6,9987.49,29454.8,10000,10.5452,2758.42,333.63,0.105098,-1.184
29314.2,9987.55,29454.6,10000,10.5454,2758.42,333.63,0.103969,-1.17127
29314.7,9987.62,29454.4,10000,10.5456,2758.42,333.63,0.102845,-1.15861
29315.3,9987.69,29454.2,10000,10.5458,2758.42,333.629,0.101728,-1.14602
29315.8,9987.75,29454,10000,10.546,2758.42,333.629,0.100616,-1.1335
29316.4,9987.82,29453.8,10000,10.5462,2758.42,333.629,0.0995109,-1.12105
29316.9,9987.89,29453.6,10000,10.5464,2758.42,333.629,0.0984117,-1.10867
29317.5,9987.95,29453.4,10000,10.5466,2758.42,333.628,0.0973186,-1.09636
29318,9988.02,29453.2,10000,10.5468,2758.42,333.628,0.0962317,-1.08411
29318.6,9988.09,29453,10000,10.547,2758.42,333.628,0.0951508,-1.07193
29319.1,9988.15,29452.8,10000,10.5472,2758.42,333.628,0.0940761,-1.05983
29319.7,9988.22,29452.6,10000,10.5474,2758.42,333.628,0.0930074,-1.04779
29320.2,9988.29,29452.4,10000,10.5476,2758.42,333.627,0.0919448,-1.03582
29320.8,9988.35,29452.2,10000,10.5478,2758.42,333.627,0.0908884,-1.02392
29321.3,9988.42,29452,10000,10.548,2758.42,333.627,0.0898381,-1.01208
29321.9,9988.49,29451.8,10000,10.5482,2758.42,333.627,0.0887938,-1.00032
29322.4,9988.55,29451.6,10000,10.5484,2758.42,333.627,0.0877557,-0.988624
29323,9988.62,29451.4,10000,10.5486,2758.42,333.626,0.0867237,-0.976998
29323.5,9988.69,29451.2,10000,10.5488,2758.42,333.626,0.0856978,-0.965441
29324.1,9988.75,29451,10000,10.549,2758.42,333.626,0.0846779,-0.953952
29324.7,9988.82,29450.8,10000,10.5492,2758.42,333.626,0.0836642,-0.942532
29325.2,9988.89,29450.6,10000,10.5494,2758.42,333.626,0.0826566,-0.931181
29325.8,9988.95,29450.4,10000,10.5496,2758.42,333.625,0.0816551,-0.919898
29326.3,9989.02,29450.2,10000,10.5498,2758.42,333.625,0.0806597,-0.908685
29326.9,9989.09,29450,10000,10.55,2758.42,333.625,0.0796704,-0.89754
29327.4,9989.15,29449.8,10000,10.5502,2758.42,333.625,0.0786873,-0.886464
29328,9989.22,29449.6,10000,10.5504,2758.42,333.625,0.0777102,-0.875456
29328.5,9989.29,29449.4,10000,10.5506,2758.42,333.625,0.0767392,-0.864518
29329.1,9989.35,29449.2,10000,10.5508,2758.42,333.624,0.0757743,-0.853648
29329.6,9989.42,29449,10000,10.551,2758.42,333.624,0.0748156,-0.842847
29330.2,9989.49,29448.8,10000,10.5512,2758.42,333.624,0.0738629,-0.832115
29330.7,9989.55,29448.6,10000,10.5514,2758.42,333.624,0.0729164,-0.821451
29331.3,9989.62,29448.4,10000,10.5516,2758.42,333.624,0.0719759,-0.810857
29331.8,9989.69,29448.2,10000,10.5518,2758.42,333.624,0.0710416,-0.800331
29332.4,9989.75,29448,10000,10.552,2758.42,333.623,0.0701133,-0.789874
29332.9,9989.82,29447.8,10000,10.5522,2758.42,333.623,0.0691912,-0.779485
29333.5,9989.89,29447.6,10000,10.5524,2758.42,333.623,0.0682752,-0.769166
29334,9989.95,29447.4,10000,10.5526,2758.42,333.623,0.0673652,-0.758915
29334.6,9990.02,29447.2,10000,10.5528,2758.42,333.623,0.0664614,-0.748733
29335.1,9990.09,29447,10000,10.553,2758.42,333.623,0.0655637,-0.738619
29335.7,9990.15,29446.8,10000,10.5532,2758.42,333.623,0.0646721,-0.728575
29336.2,9990.22,29446.6,10000,10.5534,2758.42,333.622,0.0637866,-0.718599
29336.8,9990.29,29446.4,10000,10.5536,2758.42,333.622,0.0629072,-0.708692
29337.3,9990.35,29446.2,10000,10.5538,2758.42,333.622,0.0620339,-0.698854
29337.9,9990.42,29446,10000,10.554,2758.42,333.622,0.0611667,-0.689085
29338.4,9990.49,29445.8,10000,10.5542,2758.42,333.622,0.0603056,-0.679384
29339,9990.56,29445.6,10000,10.5544,2758.42,333.622,0.0594506,-0.669752
29339.5,9990.62,29445.4,10000,10.5546,2758.42,333.622,0.0586018,-0.660189
29340.1,9990.69,29445.2,10000,10.5548,2758.42,333.621,0.057759,-0.650695
29340.7,9990.76,29445,10000,10.555,2758.42,333.621,0.0569223,-0.641269
29341.2,9990.82,29444.8,10000,10.5552,2758.42,333.621,0.0560917,-0.631912
29341.8,9990.89,29444.6,10000,10.5554,2758.42,333.621,0.0552673,-0.622624
29342.3,9990.96,29444.4,10000,10.5556,2758.42,333.621,0.0544489,-0.613405
29342.9,9991.02,29444.2,10000,10.5558,2758.42,333.621,0.0536367,-0.604255
29343.4,9991.09,29444,10000,10.556,2758.42,333.621,0.0528305,-0.595173
29344,9991.16,29443.8,10000,10.5562,2758.42,333.621,0.0520305,-0.58616
29344.5,9991.22,29443.6,10000,10.5564,2758.42,333.62,0.0512366,-0.577216
29345.1,9991.29,29443.4,10000,10.5566,2758.42,333.62,0.0504487,-0.56834
29345.6,9991.36,29443.2,10000,10.5568,2758.42,333.62,0.049667,-0.559534
29346.2,9991.42,29443,10000,10.557,2758.42,333.62,0.0488914,-0.550796
29346.7,9991.49,29442.8,10000,10.5572,2758.42,333.62,0.0481219,-0.542127
29347.3,9991.56,29442.6,10000,10.5574,2758.42,333.62,0.0473585,-0.533527
29347.8,9991.62,29442.4,10000,10.5576,2758.42,333.62,0.0466012,-0.524995
29348.4,9991.69,29442.2,10000,10.5578,2758.42,333.62,0.04585,-0.516532
29348.9,9991.76,29442,10000,10.558,2758.42,333.62,0.0451049,-0.508138
29349.5,9991.82,29441.8,10000,10.5582,2758.42,333.619,0.0443659,-0.499813
29350,9991.89,29441.6,10000,10.5584,2758.42,333.619,0.043633,-0.491557
29350.6,9991.96,29441.4,10000,10.5586,2758.42,333.619,0.0429062,-0.483369
29351.1,9992.02,29441.2,10000,10.5588,2758.42,333.619,0.0421856,-0.47525
29351.7,9992.09,29441,10000,10.559,2758.42,333.619,0.041471,-0.4672
29352.2,9992.16,29440.8,10000,10.5592,2758.42,333.619,0.0407625,-0.459219
29352.8,9992.22,29440.6,10000,10.5594,2758.42,333.619,0.0400602,-0.451306
29353.3,9992.29,29440.4,10000,10.5596,2758.42,333.619,0.0393639,-0.443462
29353.9,9992.36,29440.2,10000,10.5598,2758.42,333.619,0.0386737,-0.435687
29354.4,9992.42,29440,10000,10.56,2758.42,333.619,0.0379897,-0.427981
29355,9992.49,29439.8,10000,10.5602,2758.42,333.619,0.0373118,-0.420343
29355.5,9992.56,29439.6,10000,10.5604,2758.42,333.619,0.0366399,-0.412775
29356.1,9992.62,29439.4,10000,10.5606,2758.42,333.618,0.0359742,-0.405275
29356.6,9992.69,29439.2,10000,10.5608,2758.42,333.618,0.0353145,-0.397844
29357.2,9992.76,29439,10000,10.561,2758.42,333.618,0.034661,-0.390481
29357.8,9992.82,29438.8,10000,10.5612,2758.42,333.618,0.0340136,-0.383188
29358.3,9992.89,29438.6,10000,10.5614,2758.42,333.618,0.0333723,-0.375963
29358.9,9992.96,29438.4,10000,10.5616,2758.42,333.618,0.0327371,-0.368807
29359.4,9993.02,29438.2,10000,10.5618,2758.42,333.618,0.032108,-0.361719
29360,9993.09,29438,10000,10.562,2758.42,333.618,0.031485,-0.354701
29360.5,9993.16,29437.8,10000,10.5622,2758.42,333.618,0.0308681,-0.347751
29361.1,9993.22,29437.6,10000,10.5624,2758.42,333.618,0.0302573,-0.34087
29361.6,9993.29,29437.4,10000,10.5626,2758.42,333.618,0.0296526,-0.334058
29362.2,9993.36,29437.2,10000,10.5628,2758.42,333.618,0.029054,-0.327314
29362.7,9993.42,29437,10000,10.563,2758.42,333.618,0.0284615,-0.32064
29363.3,9993.49,29436.8,10000,10.5632,2758.42,333.617,0.0278752,-0.314034
29363.8,9993.56,29436.6,10000,10.5634,2758.42,333.617,0.0272949,-0.307497
29364.4,9993.62,29436.4,10000,10.5636,2758.42,333.617,0.0267207,-0.301028
29364.9,9993.69,29436.2,10000,10.5638,2758.42,333.617,0.0261527,-0.294629
29365.5,9993.76,29436,10000,10.564,2758.42,333.617,0.0255907,-0.288298
29366,9993.82,29435.8,10000,10.5642,2758.42,333.617,0.0250349,-0.282036
29366.6,9993.89,29435.6,10000,10.5644,2758.42,333.617,0.0244851,-0.275843
29367.1,9993.96,29435.4,10000,10.5646,2758.42,333.617,0.0239415,-0.269718
29367.7,9994.02,29435.2,10000,10.5648,2758.42,333.617,0.0234039,-0.263662
29368.2,9994.09,29435,10000,10.565,2758.42,333.617,0.0228725,-0.257675
29368.8,9994.16,29434.8,10000,10.5652,2758.42,333.617,0.0223472,-0.251757
29369.3,9994.22,29434.6,10000,10.5654,2758.42,333.617,0.021828,-0.245908
29369.9,9994.29,29434.4,10000,10.5656,2758.42,333.617,0.0213148,-0.240127
29370.4,9994.36,29434.2,10000,10.5658,2758.42,333.617,0.0208078,-0.234415
29371,9994.43,29434,10000,10.566,2758.42,333.617,0.0203069,-0.228772
29371.5,9994.49,29433.8,10000,10.5662,2758.42,333.617,0.0198121,-0.223198
29372.1,9994.56,29433.6,10000,10.5664,2758.42,333.617,0.0193234,-0.217692
29372.6,9994.63,29433.4,10000,10.5666,2758.42,333.617,0.0188408,-0.212256
29373.2,9994.69,29433.2,10000,10.5668,2758.42,333.617,0.0183643,-0.206888
29373.8,9994.76,29433,10000,10.567,2758.42,333.617,0.017894,-0.201588
29374.3,9994.83,29432.8,10000,10.5672,2758.42,333.616,0.0174297,-0.196358
29374.9,9994.89,29432.6,10000,10.5674,2758.42,333.616,0.0169715,-0.191196
29375.4,9994.96,29432.4,10000,10.5676,2758.42,333.616,0.0165194,-0.186103
29376,9995.03,29432.2,10000,10.5678,2758.42,333.616,0.0160734,-0.181079
29376.5,9995.09,29432,10000,10.568,2758.42,333.616,0.0156336,-0.176124
29377.1,9995.16,29431.8,10000,10.5682,2758.42,333.616,0.0151998,-0.171237
29377.6,9995.23,29431.6,10000,10.5684,2758.42,333.616,0.0147722,-0.166419
29378.2,9995.29,29431.4,10000,10.5686,2758.42,333.616,0.0143506,-0.16167
29378.7,9995.36,29431.2,10000,10.5688,2758.42,333.616,0.0139352,-0.15699
29379.3,9995.43,29431,10000,10.569,2758.42,333.616,0.0135258,-0.152378
29379.8,9995.49,29430.8,10000,10.5692,2758.43,333.616,0.0131226,-0.147836
29380.4,9995.56,29430.6,10000,10.5694,2758.43,333.616,0.0127255,-0.143362
29380.9,9995.63,29430.4,10000,10.5696,2758.43,333.616,0.0123344,-0.138956
29381.5,9995.69,29430.2,10000,10.5698,2758.43,333.616,0.0119495,-0.13462
29382,9995.76,29430,10000,10.57,2758.43,333.616,0.0115707,-0.130352
29382.6,9995.83,29429.8,10000,10.5702,2758.43,333.616,0.011198,-0.126153
29383.1,9995.89,29429.6,10000,10.5704,2758.43,333.616,0.0108314,-0.122023
29383.7,9995.96,29429.4,10000,10.5706,2758.43,333.616,0.0104709,-0.117962
29384.2,9996.03,29429.2,10000,10.5708,2758.43,333.616,0.0101165,-0.113969
29384.8,9996.09,29429,10000,10.571,2758.43,333.616,0.00976817,-0.110046
29385.3,9996.16,29428.8,10000,10.5712,2758.43,333.616,0.00942598,-0.106191
29385.9,9996.23,29428.6,10000,10.5714,2758.43,333.616,0.0090899,-0.102404
29386.4,9996.29,29428.4,10000,10.5716,2758.43,333.616,0.00875991,-0.0986868
29387,9996.36,29428.2,10000,10.5718,2758.43,333.616,0.00843603,-0.0950381
29387.5,9996.43,29428,10000,10.572,2758.43,333.616,0.00811825,-0.0914581
29388.1,9996.49,29427.8,10000,10.5722,2758.43,333.616,0.00780658,-0.0879469
29388.6,9996.56,29427.6,10000,10.5724,2758.43,333.616,0.00750101,-0.0845044
29389.2,9996.63,29427.4,10000,10.5726,2758.43,333.616,0.00720155,-0.0811307
29389.8,9996.69,29427.2,10000,10.5728,2758.43,333.616,0.00690818,-0.0778258
29390.3,9996.76,29427,10000,10.573,2758.43,333.616,0.00662093,-0.0745896
29390.9,9996.83,29426.8,10000,10.5732,2758.43,333.616,0.00633978,-0.0714223
29391.4,9996.89,29426.6,10000,10.5734,2758.43,333.616,0.00606474,-0.0683237
29392,9996.96,29426.4,10000,10.5736,2758.43,333.616,0.0057958,-0.0652939
29392.5,9997.03,29426.2,10000,10.5738,2758.43,333.616,0.00553296,-0.0623328
29393.1,9997.09,29426,10000,10.574,2758.43,333.616,0.00527623,-0.0594406
29393.6,9997.16,29425.8,10000,10.5742,2758.43,333.616,0.0050256,-0.0566171
29394.2,9997.23,29425.6,10000,10.5744,2758.43,333.616,0.00478108,-0.0538624
29394.7,9997.29,29425.4,10000,10.5746,2758.43,333.616,0.00454267,-0.0511765
29395.3,9997.36,29425.2,10000,10.5748,2758.43,333.616,0.00431036,-0.0485594
29395.8,9997.43,29425,10000,10.575,2758.43,333.616,0.00408415,-0.046011
29396.4,9997.49,29424.8,10000,10.5752,2758.43,333.616,0.00386404,-0.0435313
29396.9,9997.56,29424.6,10000,10.5754,2758.43,333.616,0.00365003,-0.0411203
29397.5,9997.63,29424.4,10000,10.5756,2758.43,333.616,0.00344213,-0.0387781
29398,9997.69,29424.2,10000,10.5758,2758.43,333.616,0.00324033,-0.0365047
29398.6,9997.76,29424,10000,10.576,2758.43,333.616,0.00304464,-0.0343001
29399.1,9997.83,29423.8,10000,10.5762,2758.43,333.616,0.00285504,-0.0321642
29399.7,9997.89,29423.6,10000,10.5764,2758.43,333.616,0.00267157,-0.0300972
29400.2,9997.96,29423.4,10000,10.5766,2758.43,333.616,0.00249419,-0.0280989
29400.8,9998.03,29423.2,10000,10.5768,2758.43,333.616,0.00232292,-0.0261694
29401.3,9998.09,29423,10000,10.577,2758.43,333.616,0.00215774,-0.0243086
29401.9,9998.16,29422.8,10000,10.5772,2758.43,333.616,0.00199868,-0.0225166
29402.4,9998.23,29422.6,10000,10.5774,2758.43,333.616,0.0018457,-0.0207931
29403,9998.29,29422.4,10000,10.5776,2758.43,333.616,0.00169885,-0.0191387
29403.5,9998.36,29422.2,10000,10.5778,2758.43,333.616,0.00155807,-0.0175528
29404.1,9998.43,29422,10000,10.578,2758.43,333.616,0.0014234,-0.0160356
29404.6,9998.5,29421.8,10000,10.5782,2758.43,333.616,0.00129485,-0.0145874
29405.2,9998.56,29421.6,10000,10.5784,2758.43,333.616,0.00117242,-0.0132081
29405.7,9998.63,29421.4,10000,10.5786,2758.43,333.616,0.00105604,-0.0118971
29406.3,9998.7,29421.2,10000,10.5788,2758.43,333.616,0.000945824,-0.0106554
29406.9,9998.76,29421,10000,10.579,2758.43,333.616,0.00084164,-0.0094817
29407.4,9998.83,29420.8,10000,10.5792,2758.43,333.616,0.000743574,-0.00837691
29408,9998.9,29420.6,10000,10.5794,2758.43,333.616,0.00065162,-0.00734097
29408.5,9998.96,29420.4,10000,10.5796,2758.43,333.616,0.00056579,-0.00637404
29409.1,9999.03,29420.2,10000,10.5798,2758.43,333.616,0.000486003,-0.00547519
29409.6,9999.1,29420,10000,10.58,2758.43,333.616,0.000412348,-0.0046454
29410.2,9999.16,29419.8,10000,10.5802,2758.43,333.616,0.00034479,-0.00388432
29410.7,9999.23,29419.6,10000,10.5804,2758.43,333.616,0.000283278,-0.00319134
29411.3,9999.3,29419.4,10000,10.5806,2758.43,333.616,0.000227856,-0.00256696
29411.8,9999.36,29419.2,10000,10.5808,2758.43,333.616,0.000178592,-0.00201197
29412.4,9999.43,29419,10000,10.581,2758.43,333.616,0.000135441,-0.00152584
29412.9,9999.5,29418.8,10000,10.5812,2758.43,333.616,9.82331e-05,-0.00110667
29413.5,9999.56,29418.6,10000,10.5814,2758.43,333.616,6.71746e-05,-0.000756772
29414,9999.63,29418.4,10000,10.5816,2758.43,333.616,4.24238e-05,-0.000477935
29414.6,9999.7,29418.2,10000,10.5818,2758.43,333.616,2.28097e-05,-0.000256968
29415.1,9999.76,29418,10000,10.582,2758.43,333.616,9.71496e-06,-0.000109446
29415.7,9999.83,29417.8,10000,10.5822,2758.43,333.616,1.57642e-06,-1.77595e-05
29416.2,9999.9,29417.6,10000,10.5824,2758.43,333.616,-1.22247e-07,1.3772e-06
29416.8,9999.96,29417.4,10000,10.5826,2758.43,333.616,6.88379e-07,-7.75509e-06
29417.3,10000,29417.2,10000,10.5828,2758.43,333.616,4.38938e-06,-4.94496e-05
29417.9,10000.1,29417,10000,10.583,2758.43,333.616,-9.50939e-05,0.0010713
